videoFile,groundTruthWords,predictedWords,Noun,Adverb,Adjective,Verb,Pointers,others,woodward
ira_4.mp4,"['continue' 'education' 'find' 'good' 'idea' 'ministry' 'safe' 'sense'
 'world']","['ALRIGHT' 'ANGRY' 'AREA' 'BELFAST' 'BODY' 'BORN' 'BREATHE' 'BRITAIN'
 'CHAIR' 'CHILD' 'CLOTHES' 'COMPUTER' 'COVER' 'DIRTY' 'DISCUSS' 'EMOTION'
 'EMPTY' 'ENCOURAGE' 'ESCAPE' 'FINISH' 'FUTURE' 'GOOD' 'HAPPY' 'HEALTHY'
 'HEAVY' 'HELP' 'LAPTOP' 'LIKE' 'LOVE' 'LOW' 'MEANING' 'MORNING' 'MOTHER'
 'PANIC' 'PAST' 'PAYMENT' 'POOR' 'PRACTISE' 'PREGNANT' 'PUSH' 'READY'
 'REGULAR' 'RELAX' 'SCALES' 'SETTLE' 'SPREAD' 'STILL' 'SURPRISE' 'TALL'
 'TIDY' 'TIRED' 'TOILET' 'WANT' 'WITHOUT' 'WRITE']","['continue', 'education', 'idea', 'ministry', 'sense', 'world']",[],"['good', 'safe']",['find'],[],[],['good']
ira_6.mp4,['brothers' 'come' 'dad' 'grandfather' 'mother'],"['ACT' 'ALWAYS' 'AREA' 'ARRANGE' 'AUDIENCE' 'BEACH' 'BECKON' 'BOY'
 'BREATHE' 'CHAIR' 'CHILD' 'CLOTHES' 'DEAF' 'EMOTION' 'ENCOURAGE' 'ESCAPE'
 'FINISH' 'FLOCK' 'GOOD' 'LAUGH' 'LIKE' 'LOVE' 'MOVE' 'NICE' 'READY'
 'RELAX' 'SAY' 'SINCE' 'SPREAD' 'SURPRISE' 'TIRED' 'TOMORROW' 'WITHOUT']","['brothers', 'dad', 'grandfather', 'mother']",[],[],['come'],[],[],['mother']
ira_27.mp4,['Yes' 'environment' 'family' 'ir'],"['AMERICA' 'AREA' 'ARRANGE' 'BABY' 'BALL' 'BEACH' 'BIG' 'BODY' 'BOX'
 'CHAIR' 'CLOTHES' 'CONTINUE' 'DIRTY' 'DISCUSS' 'EMPTY' 'ESCAPE' 'EXPAND'
 'GIVE' 'GROUP' 'HAPPY' 'LAPTOP' 'LOSE' 'MEANING' 'PANIC' 'PRACTISE'
 'PREGNANT' 'READY' 'SPREAD' 'SURPRISE' 'TENT' 'TIDY' 'TIRED' 'TOILET'
 'UNIT' 'WITHOUT' 'WRITE']","['environment', 'family', 'ir']",[],[],[],[],['Yes'],[]
ira_33.mp4,['A-N-D-R-E-A'],"['ADULT' 'ASK' 'BAD' 'BODY' 'CHAIR' 'CLOTHES' 'DRINK' 'EVALUATE'
 'FIVE^ZERO' 'HEAVY' 'MAYBE' 'NEXT' 'NOTHING' 'PERHAPS' 'PUSH' 'RELAX'
 'RIGHT' 'SCALES' 'STADIUM' 'TEA' 'TIDY' 'TIRED' 'TOILET' 'TYPICAL' 'WOW'
 'YES']",[],[],['A-N-D-R-E-A'],[],[],[],[]
ira_32.mp4,['P-A-T-I' 'Thank'],['DEPTH' 'ENOUGH' 'HEALTHY' 'HELP' 'LAPTOP' 'MANAGE' 'MORNING' 'PERIODIC'],"['P-A-T-I', 'Thank']",[],[],[],[],[],[]
ira_26.mp4,['N' 'NN' 'Yes' 'learn' 'normal' 'positive'],"['ACT' 'AMERICA' 'ATTACK' 'BABY' 'CHAIR' 'CLOTHES' 'COMMUNICATE' 'DEAF'
 'DIG' 'DIRTY' 'DISCUSS' 'EMPTY' 'EQUAL' 'ESCAPE' 'FAMILY' 'FEEL' 'FLOCK'
 'HAPPY' 'HEALTHY' 'LAPTOP' 'LOOK' 'LOW' 'MEANING' 'MOTHER' 'PARTNER'
 'PAYMENT' 'PRACTISE' 'PRIEST' 'READY' 'RELAX' 'SAY' 'SIGN' 'SLOW' 'STILL'
 'SURPRISE' 'TEACH' 'TENT' 'TIDY' 'TIRED' 'TOILET' 'WANT' 'WRITE']","['N', 'NN', 'learn']",[],"['normal', 'positive']",[],[],['Yes'],[]
ira_7.mp4,['Yes' 'good' 'learn' 'sense' 'together'],"['AGREE' 'ALRIGHT' 'BEHAVIOUR' 'BODY' 'BORROW' 'BREATHE' 'BROTHER' 'CHAIR'
 'CLOTHES' 'CRASH' 'DECREASE' 'DIRTY' 'EMOTION' 'EMPTY' 'ENDURE' 'ESCAPE'
 'FLOCK' 'HELP' 'LOVE' 'LOW' 'MOTHER' 'PARTNER' 'PAYMENT' 'POOR' 'PRAISE'
 'PREGNANT' 'PUSH' 'REGULAR' 'RIGHT' 'SURPRISE' 'TEACH' 'TENT' 'TIDY'
 'UPWARD']","['learn', 'sense']",['together'],['good'],[],[],['Yes'],['good']
ira_3.mp4,['P-A-T-R-I-C-I-A' 'home' 'learn' 'qualification' 'welcome' 'within'],"['AREA' 'ARRANGE' 'AUDIENCE' 'BELFAST' 'BODY' 'CHAIR' 'CLOTHES'
 'COMMUNICATE' 'DECREASE' 'DIRTY' 'DISCUSS' 'FLOCK' 'FREE' 'GOOD' 'HEAVY'
 'HOUSE' 'INCREASE' 'KNOW' 'LOW' 'PANIC' 'PENCE' 'PRACTISE' 'RELAX'
 'RIGHT' 'SETTLE' 'SPREAD' 'TEACH' 'TENT' 'TIRED' 'TOP' 'TOUCH'
 'UNIVERSAL' 'YES']","['P-A-T-R-I-C-I-A', 'home', 'learn', 'qualification', 'welcome']",[],[],[],[],['within'],[]
ira_22.mp4,['Union' 'better' 'brother' 'impatient' 'less'],"['ACT' 'AREA' 'ARRANGE' 'BABY' 'BEACH' 'BODY' 'CHAIR' 'CLOTHES' 'DECREASE'
 'DIRTY' 'DISCUSS' 'EMPTY' 'ENOUGH' 'FINISH' 'FLOCK' 'FREE' 'GIVE' 'GROUP'
 'HAPPY' 'LAPTOP' 'LOVE' 'MEANING' 'MOTHER' 'MOVE' 'NOTHING' 'PARK' 'PAST'
 'PAYMENT' 'PLENTY' 'PREGNANT' 'PUSH' 'READY' 'RELAX' 'SETTLE' 'SINCE'
 'SPREAD' 'SURPRISE' 'TEACH' 'TIDY' 'TIRED' 'TOILET' 'TOUCH' 'WANT'
 'WITHDRAW']","['Union', 'brother', 'impatient']","['better', 'less']",[],[],[],[],['brother']
ira_36.mp4,['Yes'],[],[],[],[],[],[],['Yes'],[]
ira_37.mp4,['good'],"['ALRIGHT' 'FANTASTIC' 'GOOD' 'HEALTHY' 'ILL' 'MORNING' 'OPERATE' 'SAFE'
 'WORSE']",[],[],['good'],[],[],[],['good']
ira_23.mp4,['friend'],['BOAT' 'DISCUSS' 'DOOR' 'LAPTOP' 'MANCHESTER' 'POOR' 'STILL'],['friend'],[],[],[],[],[],[]
ira_2.mp4,['beautiful' 'morning'],"['AREA' 'BRITAIN' 'DECREASE' 'FINISH' 'FLOCK' 'GESTURE' 'GRAB' 'LOW'
 'MOVE' 'RAIN' 'WITHOUT']","['beautiful', 'morning']",[],[],[],[],[],[]
ira_35.mp4,[],"['ANGRY' 'ARRANGE' 'AUDIENCE' 'BEACH' 'BODY' 'CLOTHES' 'CONTINUE' 'DEPTH'
 'DIRTY' 'DISCUSS' 'ENCOURAGE' 'ESCAPE' 'EVALUATE' 'EXCHANGE' 'EXCITED'
 'FLOCK' 'FORWARD' 'FREE' 'GIVE' 'HEALTHY' 'HURT' 'MANAGE' 'PANIC' 'PLAY'
 'RELAX' 'SCALES' 'SETTLE' 'SPREAD' 'TIRED' 'WITHOUT' 'WOW' 'WRITE']",[],[],[],[],[],[],[]
ira_21.mp4,['link' 'relationship'],"['AMERICA' 'BREATHE' 'FRIGHTENED' 'GROUP' 'HEALTHY' 'LINK' 'POOR' 'READY'
 'RELATIONSHIP' 'RELAX' 'STILL' 'SURPRISE' 'TENT' 'WAR' 'WEDNESDAY']","['link', 'relationship']",[],[],[],[],[],[]
ira_20.mp4,['Yes' 'along' 'move' 'patience'],"['ALWAYS' 'BABY' 'BEHAVIOUR' 'BLACK' 'BODY' 'BOY' 'CLOTHES' 'DEAF' 'DEPTH'
 'DOOR' 'ENOUGH' 'HEALTHY' 'HELP' 'KNOW' 'LAPTOP' 'LOW' 'MAN' 'MANAGE'
 'NICE' 'NUMBER' 'PLENTY' 'POOR' 'PUB' 'READY' 'SAY' 'STILL' 'TOUCH'
 'TRAIN' 'WANT']","['move', 'patience']",[],[],[],[],"['Yes', 'along']",[]
ira_34.mp4,['.' 'Contenta' 'guys'],"['ANGRY' 'ANYTHING' 'BABY' 'BODY' 'BREATHE' 'BUSINESS' 'CHAIR' 'CLOTHES'
 'DIRTY' 'DISCUSS' 'EMPTY' 'ENCOURAGE' 'ENOUGH' 'ESCAPE' 'FREE' 'GIVE'
 'HEALTHY' 'LAPTOP' 'MANAGE' 'MANY' 'MORNING' 'PLAY' 'POOR' 'RELAX' 'SAFE'
 'SCALES' 'SINCE' 'SURPRISE' 'WITHOUT' 'WOW']","['Contenta', 'guys']",[],[],[],[],[],[]
ira_1.mp4,['hello'],"['AREA' 'BECKON' 'BODY' 'CLOTHES' 'ENCOURAGE' 'GO' 'LEAVE' 'RAIN' 'REMOVE'
 'WITHOUT' 'WOW']",['hello'],[],[],[],[],[],[]
proteinas_64.mp4,['Dad' 'Yes' 'eat' 'excuse' 'many' 'meat' 'portion' 'swing'],"['ALWAYS' 'ANGRY' 'AREA' 'BECKON' 'BODY' 'BORN' 'BOY' 'CHAIR' 'CLOTHES'
 'DEAF' 'DIG' 'ENOUGH' 'ESCAPE' 'EXCLUDE' 'FAMILY' 'FIND' 'FREE' 'FULL'
 'GO' 'GOOD' 'LOVELY' 'LOW' 'MISS' 'MORNING' 'NICE' 'NUMBER' 'PAST' 'PAY'
 'PLENTY' 'READY' 'RELAX' 'SAY' 'SIT' 'TAKE' 'TALL' 'TENT' 'TOMORROW'
 'TOUCH' 'TRAIN' 'UPWARD' 'WALK' 'WANT' 'WITHDRAW']","['Dad', 'eat', 'excuse', 'meat', 'portion']",[],['many'],['swing'],[],['Yes'],['meat']
proteinas_70.mp4,['body' 'daily' 'eat' 'later' 'levels' 'need' 'tell'],"['BEHAVIOUR' 'BOY' 'BREATHE' 'BUILD' 'CHAIR' 'CLOTHES' 'DECREASE'
 'DESSERT' 'EMOTION' 'ENDURE' 'ENOUGH' 'FREE' 'FULL' 'GO' 'LOVE' 'LOVELY'
 'LOW' 'MAN' 'MIX' 'NICE' 'PLENTY' 'PREGNANT' 'READY' 'RELAX' 'SAY'
 'SHOULDER' 'SURPRISE' 'TALL' 'TENT' 'TOUCH' 'UPWARD' 'WANT']","['body', 'eat', 'levels', 'need', 'tell']",['later'],['daily'],[],[],[],[]
proteinas_58.mp4,['easy' 'good' 'think'],"['ADULT' 'BABY' 'BODY' 'CHAIR' 'CLOTHES' 'DECREASE' 'ESCAPE' 'GIVE' 'GO'
 'LONDON' 'LOW' 'MANAGE' 'PAST' 'SINCE' 'TALL' 'WOW']",['think'],[],"['easy', 'good']",[],[],[],['good']
proteinas_105.mp4,['fifth' 'good' 'kids' 'primary' 'school' 'sixth' 'tell' 'think'],"['AMERICA' 'AREA' 'ARRANGE' 'ARRIVE' 'BALL' 'BEACH' 'BELFAST' 'BEST'
 'BODY' 'BOY' 'CHAIR' 'CHILD' 'CLOTHES' 'CONTINUE' 'DESSERT' 'DIRTY'
 'DISCUSS' 'ENOUGH' 'ESCAPE' 'EXPAND' 'FINISH' 'FLOCK' 'GIVE' 'KNOW'
 'LAPTOP' 'LONDON' 'LOW' 'MAN' 'MEAL' 'MISS' 'MORNING' 'NEXT' 'NICE'
 'PANIC' 'PERSON' 'PRACTISE' 'PREFER' 'RED' 'RELAX' 'RIGHT' 'SAY'
 'SCOTLAND' 'SLEEP' 'SPREAD' 'TALL' 'TENT' 'THINK' 'TOMORROW' 'TYPICAL'
 'UNIT']","['fifth', 'kids', 'primary', 'school', 'sixth', 'tell', 'think']",[],['good'],[],[],[],['good']
proteinas_111.mp4,['apart' 'break' 'contain' 'focus' 'protein' 'today'],"['ACT' 'AREA' 'ARRIVE' 'BECKON' 'BODY' 'CHAIR' 'CHILD' 'CLOTHES'
 'DECREASE' 'DIRTY' 'DISCUSS' 'ESCAPE' 'EXCLUDE' 'FINISH' 'FLOCK' 'FREE'
 'GO' 'LONDON' 'LOW' 'PAST' 'PRACTISE' 'PREGNANT' 'READY' 'RELAX' 'SINCE'
 'SURPRISE' 'TALL' 'TEACH' 'TENT' 'TIRED' 'TOUCH' 'UPWARD' 'WANT']","['break', 'contain', 'focus', 'protein', 'today']",['apart'],[],[],[],[],[]
proteinas_139.mp4,['Prices' 'one' 'share'],"['ADD' 'AREA' 'BACK' 'BODY' 'BORN' 'BOY' 'BREAK' 'CHAIR' 'CHILD' 'CLOTHES'
 'DECREASE' 'ENOUGH' 'ESCAPE' 'FAMILY' 'FINISH' 'FLOCK' 'FULL' 'FUTURE'
 'GO' 'GOOD' 'HOME' 'INCREASE' 'LONDON' 'LOOK' 'LOW' 'MAYBE' 'PAST'
 'PLENTY' 'PREGNANT' 'RELAX' 'SINCE' 'SPEECH' 'SPREAD' 'TALL' 'TIRED'
 'TOILET' 'TOUCH' 'UNIT' 'UPWARD' 'WAIT' 'WANT' 'WITHDRAW']","['Prices', 'share']",[],[],[],[],['one'],[]
proteinas_138.mp4,['.' 'grid'],"['AREA' 'BACK' 'CHAIR' 'DISCUSS' 'ESCAPE' 'FAMILY' 'GIVE' 'GO' 'HOME'
 'MIX' 'PARK' 'PAST' 'READY' 'RELAX' 'SAY' 'SURPRISE' 'TALL' 'WANT']",['grid'],[],[],[],[],[],[]
proteinas_110.mp4,"['C-A-R-B-O-H-I-D-R-A-T-O-S' 'M-I-N-E-R-A-L-E-S' 'Water' 'fat' 'mineral'
 'part' 'vitamin']","['ACT' 'AREA' 'ARRANGE' 'ARRIVE' 'AUDIENCE' 'BELFAST' 'BOY' 'CHAIR'
 'CHILD' 'CLOTHES' 'DECREASE' 'DESSERT' 'DISCUSS' 'ENOUGH' 'ESCAPE'
 'EXCITED' 'EXPLAIN' 'FEEL' 'FENCE' 'FLOCK' 'GO' 'GROUP' 'HALF' 'HELP'
 'HOME' 'KNOW' 'LAPTOP' 'LONDON' 'LOOK' 'LOW' 'MAN' 'MIX' 'MORNING' 'NEW'
 'NEXT' 'NICE' 'OPEN' 'PANIC' 'PARTY' 'PAST' 'PAY' 'PLENTY' 'REGULAR'
 'RELAX' 'REMEMBER' 'SAFE' 'SAY' 'SHOULDER' 'SHOW' 'SINCE' 'SMALL'
 'STADIUM' 'SURROUNDINGS' 'TALL' 'TOMORROW' 'TOUCH' 'WANT' 'WITHOUT']","['C-A-R-B-O-H-I-D-R-A-T-O-S', 'M-I-N-E-R-A-L-E-S', 'Water', 'fat', 'mineral', 'part', 'vitamin']",[],[],[],[],[],['fat']
proteinas_104.mp4,['approximately' 'different' 'eat' 'kids'],"['ALWAYS' 'AREA' 'ARRANGE' 'BECKON' 'BELFAST' 'BOY' 'CHAIR' 'CHILD'
 'CLOTHES' 'DEAF' 'DESSERT' 'EASY' 'ENGLAND' 'ESCAPE' 'FAMILY' 'GO'
 'LONDON' 'LOW' 'MISS' 'MIX' 'MORNING' 'NICE' 'PANIC' 'PARK' 'PAST'
 'READY' 'RELAX' 'ROTATE' 'SAY' 'SINCE' 'SLOW' 'THINK' 'TIRED' 'TOMORROW'
 'TOUCH' 'WANT']","['eat', 'kids']",['approximately'],['different'],[],[],[],[]
proteinas_59.mp4,"['/' 'Ah' 'Group' 'Health' 'Yes' 'cheese' 'continue' 'eat' 'food' 'ingest'
 'inside' 'natural' 'normally' 'process' 'tell' 'used']","['ALWAYS' 'ANGRY' 'ARRIVE' 'BANDAGE' 'BEHAVIOUR' 'BODY' 'BORN' 'BOY'
 'BREATHE' 'BUILD' 'CHAIR' 'CHRISTMAS' 'CLOTHES' 'DANCE' 'DEAF' 'DEPTH'
 'DESSERT' 'EAT' 'ENOUGH' 'ESCAPE' 'EXCITED' 'EXPAND' 'FEEL' 'FLOCK'
 'FREE' 'FRIGHTENED' 'FULL' 'GO' 'HURT' 'LINK' 'LOVELY' 'LOW' 'MANAGE'
 'MANCHESTER' 'MIX' 'MORNING' 'MOTHER' 'NICE' 'PLAN' 'PLENTY' 'POOR'
 'PRACTISE' 'PREGNANT' 'READY' 'RELAX' 'RETIRE' 'SAY' 'SNOOKER' 'SURPRISE'
 'TENT' 'TIRED' 'TOMORROW' 'UNIVERSAL' 'WANT' 'WAR' 'WITHDRAW' 'WOW']","['/', 'Ah', 'Group', 'Health', 'cheese', 'continue', 'eat', 'food', 'ingest', 'process', 'tell']",['normally'],['natural'],['used'],[],"['Yes', 'inside']",[]
proteinas_71.mp4,"['?' 'Nn' 'eat' 'forever' 'many' 'percentage' 'qu' 'report' 'strong'
 'value' 'watch' 'within']","['AREA' 'ARRIVE' 'BACK' 'BEACH' 'BODY' 'BORN' 'BOY' 'BRAINY' 'CHAIR'
 'CLOTHES' 'DANCE' 'DECREASE' 'DESSERT' 'DISAPPOINT' 'ENOUGH' 'ESCAPE'
 'EXCITED' 'FLOCK' 'FREE' 'FULL' 'FUTURE' 'GIVE' 'GO' 'GOOD' 'HEALTHY'
 'HOME' 'INCREASE' 'LEARN' 'LOVELY' 'LOW' 'MAN' 'MANAGE' 'MISS' 'MIX'
 'MORNING' 'NICE' 'PAST' 'RELAX' 'REMEMBER' 'RETIRE' 'SAY' 'SHOULDER'
 'START' 'SURROUNDINGS' 'TALL' 'THINK' 'TIRED' 'TOILET' 'TOMORROW' 'TOP'
 'TOUCH' 'WANT' 'WOW']","['Nn', 'eat', 'percentage', 'qu', 'report', 'value', 'watch']",['forever'],"['many', 'strong']",[],[],['within'],[]
proteinas_65.mp4,['Meter' 'beans' 'eat' 'example' 'like' 'plant' 'salad' 'tell'],"['AREA' 'ATMOSPHERE' 'BEACH' 'BEHAVIOUR' 'BIG' 'BOAT' 'BODY' 'BREATHE'
 'BUILD' 'BUY' 'CHAIR' 'CHANGE' 'CLOTHES' 'CRASH' 'DIG' 'DISAPPOINT'
 'DOOR' 'EMOTION' 'ESCAPE' 'FLOCK' 'FULL' 'GIVE' 'GO' 'GOOD' 'HAPPY'
 'INVOLVE' 'MANY' 'MIX' 'MORNING' 'MOTHER' 'PARTNER' 'PLAN' 'PREGNANT'
 'REGULAR' 'SATURDAY' 'SHOULDER' 'STILL' 'SURPRISE' 'TIDY' 'TIRED' 'TOP'
 'TOUCH' 'UNIT' 'WANT' 'WIDTH']","['Meter', 'beans', 'eat', 'example', 'plant', 'salad', 'tell']",[],[],[],[],['like'],[]
proteinas_73.mp4,['C' 'E' 'Welcome' 'teacher'],"['AREA' 'ARRIVE' 'BACK' 'BECKON' 'CHILD' 'DEAF' 'DECREASE' 'ENOUGH' 'GOOD'
 'LOW' 'NEXT' 'PAST' 'RIGHT' 'SINCE' 'TALL' 'TOUCH' 'YES']","['E', 'teacher']",[],[],['Welcome'],[],[],[]
proteinas_67.mp4,['different' 'eat' 'like' 'many' 'sense' 'strong' 'think' 'within'],"['ADULT' 'ALWAYS' 'ANGRY' 'BEHAVIOUR' 'BODY' 'BOY' 'BREATHE' 'CHAIR'
 'CLOTHES' 'CRY' 'DANCE' 'DECREASE' 'DESSERT' 'EMOTION' 'ENDURE' 'ENOUGH'
 'EXCITED' 'FEEL' 'HURT' 'INCREASE' 'LIKE' 'LOVE' 'LOW' 'MAN' 'MEAL'
 'MISS' 'MORNING' 'NEVER' 'NICE' 'PAST' 'PLENTY' 'SAY' 'SURPRISE' 'TALL'
 'TOUCH' 'WANT']","['eat', 'sense', 'think']",[],"['different', 'many', 'strong']",[],[],"['like', 'within']",[]
proteinas_112.mp4,['chicken' 'meat' 'within'],"['ALWAYS' 'ANGRY' 'AREA' 'BACK' 'BECKON' 'BODY' 'BOY' 'CHILD' 'CLOTHES'
 'DEAF' 'DESSERT' 'DISAPPOINT' 'ENOUGH' 'EXCITED' 'EXPECT' 'FIND' 'FREE'
 'HURT' 'KNOW' 'LIVE' 'LONDON' 'LOW' 'MAN' 'MORNING' 'NICE' 'PARK'
 'PREFER' 'RELAX' 'SAY' 'SINCE' 'TALL' 'TOUCH' 'WOW']","['chicken', 'meat']",[],[],[],[],['within'],['meat']
proteinas_106.mp4,"['eat' 'fifth' 'grade' 'kid' 'man' 'primary' 'sixth' 'think' 'value'
 'woman']","['ADULT' 'ALWAYS' 'AMERICA' 'AREA' 'ARRANGE' 'AUDIENCE' 'BEACH' 'BECKON'
 'BEHAVIOUR' 'BODY' 'BOY' 'BREATHE' 'BUILD' 'CHAIR' 'CHILD' 'CLOTHES'
 'DANCE' 'DEAF' 'DECREASE' 'DIRTY' 'DISAPPOINT' 'EMOTION' 'ENOUGH'
 'ESCAPE' 'EXPAND' 'FAMILY' 'FREE' 'FRIGHTENED' 'FULL' 'GO' 'GOOD' 'GROUP'
 'INCREASE' 'LAUGH' 'LONDON' 'LOVE' 'LOVELY' 'LOW' 'MAN' 'MERGE' 'MIX'
 'MORNING' 'NICE' 'PANIC' 'PAST' 'PREFER' 'PREGNANT' 'READY' 'RED' 'RELAX'
 'SAY' 'SINCE' 'SURPRISE' 'TALL' 'TENT' 'THINK' 'TIDY' 'TIRED' 'TOILET'
 'TOMORROW' 'TOUCH' 'WANT' 'WAR']","['eat', 'fifth', 'grade', 'kid', 'man', 'primary', 'sixth', 'think', 'value', 'woman']",[],[],[],[],[],"['man', 'woman']"
proteinas_98.mp4,['Protein' 'animals' 'different' 'egg' 'inside' 'milk' 'one'],"['ADD' 'ANGRY' 'ARRIVE' 'ASK' 'BACK' 'BEACH' 'BECKON' 'BODY' 'CHAIR'
 'CLOTHES' 'DECREASE' 'DEPTH' 'ENGLAND' 'ENOUGH' 'ESCAPE' 'EXCITED' 'FREE'
 'FULL' 'GO' 'GOOD' 'HEALTHY' 'INCREASE' 'LOW' 'MISS' 'MIX' 'PAST'
 'PLENTY' 'PLUS' 'QUICK' 'RELAX' 'SINCE' 'TALL' 'TENT' 'TOUCH']","['Protein', 'animals', 'egg', 'milk']",[],['different'],[],[],"['inside', 'one']",['egg']
proteinas_99.mp4,['chicken' 'cow' 'different' 'fish' 'meat' 'pork'],"['ALWAYS' 'ANGRY' 'AREA' 'BECKON' 'BODY' 'BOY' 'CHAIR' 'CHILD' 'CLOTHES'
 'DEAF' 'EXCITED' 'FREE' 'GO' 'GOOD' 'LONDON' 'LOW' 'MORNING' 'PAST'
 'READY' 'RELAX' 'SHOULDER' 'SINCE' 'TALL' 'TENT' 'TIRED' 'TOUCH' 'WANT'
 'WOW']","['chicken', 'cow', 'fish', 'meat', 'pork']",[],['different'],[],[],[],"['fish', 'meat']"
proteinas_107.mp4,['Protein' 'daily' 'eat' 'fifty' 'grams'],"['ACT' 'ALWAYS' 'AREA' 'BEHAVIOUR' 'BODY' 'BOY' 'BREATHE' 'CHAIR' 'CHILD'
 'CLOTHES' 'DEAF' 'DECREASE' 'DESSERT' 'EMOTION' 'ENDURE' 'ENOUGH' 'FLOCK'
 'FREE' 'GO' 'KNOW' 'LONDON' 'LOOK' 'LOW' 'MAN' 'MORNING' 'MOVE' 'NICE'
 'PARTY' 'PAST' 'PLENTY' 'PREGNANT' 'READY' 'RELAX' 'SAY' 'SURPRISE'
 'TALL' 'TEACH' 'THINK' 'TIRED' 'TOMORROW' 'TOUCH' 'UPWARD' 'WANT']","['Protein', 'eat', 'fifty', 'grams']",[],['daily'],[],[],[],[]
proteinas_113.mp4,"['C-A-R-B-O-H-I-D-R-A-T-O-S' 'Water' 'fat' 'percentage' 'protein' 'seven'
 'ten' 'zero']","['ACT' 'ALWAYS' 'AMERICA' 'ANGRY' 'AREA' 'ASK' 'BACK' 'BECKON' 'BEDROOM'
 'BEHAVIOUR' 'BELFAST' 'BODY' 'BOY' 'BUILD' 'CHAIR' 'CHILD' 'CLOTHES'
 'CRASH' 'DEAF' 'DEPTH' 'DESSERT' 'DOG' 'DRINK' 'ENOUGH' 'ESCAPE'
 'EXPLAIN' 'FAMILY' 'FEEL' 'FIND' 'FINISH' 'FLOCK' 'FREE' 'GIRL' 'GO'
 'GOOD' 'HEAR' 'HELP' 'INFORM' 'KNOW' 'LONDON' 'LOOK' 'LOVELY' 'LOW' 'MAN'
 'MANAGE' 'MIX' 'MORNING' 'NEVER' 'NEW' 'NEXT' 'NICE' 'NOTHING' 'NUMBER'
 'PANIC' 'PAST' 'PAY' 'PERFECT' 'PERIODIC' 'PLENTY' 'PREFER' 'PRESIDENT'
 'PUB' 'READY' 'REGULAR' 'RELAX' 'RELIEF' 'REMEMBER' 'RIGHT' 'SAY'
 'SCOTLAND' 'SHOULDER' 'SINCE' 'SLEEP' 'SPEECH' 'SPREAD' 'START' 'STUPID'
 'TEA' 'TENT' 'THINK' 'TIRED' 'TOILET' 'TOMORROW' 'TOP' 'TOUCH' 'TRAIN'
 'TRAIN3b' 'UNIVERSAL' 'UPWARD' 'WALK' 'WANT' 'WITHOUT' 'YES']","['C-A-R-B-O-H-I-D-R-A-T-O-S', 'Water', 'fat', 'percentage', 'protein', 'ten', 'zero']",[],[],[],[],['seven'],['fat']
proteinas_66.mp4,['amount' 'body' 'eat' 'many'],"['ANGRY' 'ARRANGE' 'BODY' 'BORN' 'BREATHE' 'CHAIR' 'CLOTHES' 'DEPTH'
 'ENOUGH' 'ESCAPE' 'EXCITED' 'EXPAND' 'FIND' 'FINISH' 'FLOCK' 'FREE'
 'HEALTHY' 'HURT' 'LOVELY' 'LOW' 'MEAL' 'MISS' 'MORNING' 'PREGNANT'
 'READY' 'RELAX' 'SHOULDER' 'SURPRISE' 'TALL' 'TENT' 'TIRED' 'WANT' 'WAR'
 'WITHDRAW' 'WOW']","['amount', 'body', 'eat']",[],['many'],[],[],[],[]
proteinas_72.mp4,['teach'],"['BASE' 'BOY' 'CLOTHES' 'CRY' 'EXCITED' 'HEALTHY' 'ILL' 'LONDON' 'MEAL'
 'MISS' 'MORNING' 'RELAX' 'RUN' 'SHOULDER']",['teach'],[],[],[],[],[],[]
proteinas_76.mp4,['Peru' 'everything' 'hello' 'kids'],"['AREA' 'ARRANGE' 'CHAIR' 'CHILD' 'CLOTHES' 'DIRTY' 'ESCAPE' 'EXPAND'
 'FUTURE' 'GO' 'HOME' 'LOW' 'MERGE' 'PANIC' 'PAST' 'SETTLE' 'SPREAD'
 'TALL' 'TIDY' 'TOUCH']","['Peru', 'everything', 'hello', 'kids']",[],[],[],[],[],[]
proteinas_62.mp4,"['/' '?' 'Add' 'E' 'L' 'Maximum' 'N' 'R' 'Water' 'approximate' 'daily'
 'excuse' 'fat' 'good' 'include' 'inside' 'many' 'protein' 'vitamin']","['ACT' 'ADULT' 'ALWAYS' 'ANGRY' 'AREA' 'BACK' 'BANDAGE' 'BEACH'
 'BEHAVIOUR' 'BODY' 'BOY' 'BUILD' 'CHAIR' 'CLOTHES' 'DEPTH' 'DISCUSS'
 'DOOR' 'ENOUGH' 'ESCAPE' 'EXCITED' 'FAMILY' 'FLOCK' 'FREE' 'FULL' 'GIVE'
 'HAPPY' 'HELP' 'LAPTOP' 'LONDON' 'LOW' 'MAN' 'MEAL' 'MEANING' 'MISS'
 'MIX' 'MORNING' 'MOTHER' 'NICE' 'PAST' 'PEOPLE' 'PLENTY' 'POOR' 'READY'
 'REGULAR' 'RELAX' 'SATURDAY' 'SAY' 'SHOULDER' 'SHOW' 'SINCE' 'SPREAD'
 'STILL' 'SURPRISE' 'TALL' 'TEACH' 'TENT' 'TIRED' 'TOILET' 'TOMORROW'
 'TOUCH' 'UPWARD' 'WANT' 'WITHOUT']","['/', 'E', 'L', 'Maximum', 'N', 'R', 'Water', 'approximate', 'excuse', 'fat', 'include', 'protein', 'vitamin']",[],"['daily', 'good', 'many']",['Add'],[],['inside'],"['fat', 'good']"
